ID,Data,Departamento,Categoria,Tipo_Transacao,Valor,Fornecedor,Status,Descricao,Mes,Ano,Trimestre,Responsavel,Centro_Custo,Prioridade,Valor_Acumulado,Media_Mensal_Dept,Dia_Semana,Semana_Ano,Dias_Desde_Hoje,Faixa_Valor,Percentil_Valor,Dept_count,Dept_sum,Dept_mean,Dept_std,Dept_min,Dept_max,Ranking_Valor
TXN0090,2024-11-30,Comunicação,Equipamentos,Receita,20235.26,Iota Materiais,Em Análise,Transação 90 - Combustível,11,2024,Q4,Funcionário 41,CC8994,Baixa,158264.92,16525.94285714286,Saturday,48,252,Muito Alto,0.766,123,1947218.55,15831.05,12704.44,201.77,47767.92,235.0
TXN0091,2023-09-13,Planejamento,Manutenção,Transferência,1119.47,Beta Serviços SA,Em Análise,Transação 91 - Equipamentos,9,2023,Q3,Funcionário 49,CC2646,Média,246275.82,11705.88181818182,Wednesday,37,696,Médio,0.04,102,1404744.54,13772.01,11714.36,472.66,45425.11,961.0
TXN0092,2024-01-25,Recursos Humanos,Material de Escritório,Receita,4562.04,Empresa Alpha Ltda,Rejeitado,Transação 92 - Combustível,1,2024,Q1,Funcionário 24,CC8056,Alta,139665.92,8083.297272727273,Thursday,4,562,Médio,0.208,89,1279819.63,14380.0,11595.07,161.24,45740.14,793.0
TXN0093,2024-04-14,Tecnologia da Informação,Serviços,Despesa,6239.57,Beta Serviços SA,Em Análise,Transação 93 - Consultoria,4,2024,Q2,Funcionário 44,CC4945,Média,199963.67,13781.72285714286,Sunday,15,482,Alto,0.287,119,1688055.08,14185.34,13089.13,104.28,47957.4,714.0
TXN0094,2025-03-27,Planejamento,Limpeza,Receita,3559.61,Empresa Alpha Ltda,Em Análise,Transação 94 - Capacitação,3,2025,Q1,Funcionário 44,CC9955,Alta,249835.43,14237.33444444444,Thursday,13,135,Médio,0.156,102,1404744.54,13772.01,11714.36,472.66,45425.11,845.0
TXN0095,2023-10-22,Educação,Capacitação,Transferência,47535.6,Eta Manutenção,Rejeitado,Transação 95 - Limpeza,10,2023,Q4,Funcionário 20,CC4263,Média,196837.91,11773.2125,Sunday,42,657,Muito Alto,0.985,115,1603181.3,13940.71,12800.29,373.99,47535.6,16.0
TXN0096,2024-12-14,Educação,Combustível,Transferência,3634.36,Epsilon Consultoria,Rejeitado,Transação 96 - Material de Escritório,12,2024,Q4,Funcionário 43,CC7484,Média,200472.27,7883.68625,Saturday,50,238,Médio,0.159,115,1603181.3,13940.71,12800.29,373.99,47535.6,842.0
TXN0097,2023-08-16,Recursos Humanos,Consultoria,Transferência,12989.5,Theta Sistemas,Rejeitado,Transação 97 - Manutenção,8,2023,Q3,Funcionário 39,CC6772,Alta,152655.42,9459.416000000001,Wednesday,33,724,Alto,0.637,89,1279819.63,14380.0,11595.07,161.24,45740.14,364.0
TXN0098,2025-05-20,Tecnologia da Informação,Equipamentos,Transferência,9351.28,Empresa Alpha Ltda,Rejeitado,Transação 98 - Limpeza,5,2025,Q2,Funcionário 3,CC6977,Baixa,209314.95,11803.27714285714,Tuesday,21,81,Alto,0.441,119,1688055.08,14185.34,13089.13,104.28,47957.4,560.0
TXN0099,2023-12-20,Jurídico,Alimentação,Despesa,13653.45,Delta Suprimentos,Pendente,Transação 99 - Segurança,12,2023,Q4,Funcionário 24,CC9697,Baixa,119055.69,8114.228571428571,Wednesday,51,598,Alto,0.671,87,1277333.07,14681.99,13824.88,897.98,49781.72,330.0
TXN0100,2024-05-13,Infraestrutura,Capacitação,Transferência,3928.85,Zeta Equipamentos,Aprovado,Transação 100 - Limpeza,5,2024,Q2,Funcionário 5,CC3306,Alta,109062.63,11567.41555555556,Monday,20,453,Médio,0.173,96,1303588.45,13579.05,12247.72,114.92,47613.09,828.0
TXN0101,2025-06-30,Comunicação,Segurança,Receita,10148.65,Beta Serviços SA,Em Análise,Transação 101 - Material de Escritório,6,2025,Q2,Funcionário 17,CC9791,Alta,168413.57,15459.71333333333,Monday,27,40,Alto,0.482,123,1947218.55,15831.05,12704.44,201.77,47767.92,519.0
TXN0102,2024-11-15,Planejamento,Consultoria,Receita,35277.28,Zeta Equipamentos,Aprovado,Transação 102 - Manutenção,11,2024,Q4,Funcionário 31,CC1410,Baixa,285112.71,16228.28625,Friday,46,267,Muito Alto,0.882,102,1404744.54,13772.01,11714.36,472.66,45425.11,119.0
TXN0103,2025-03-04,Compras e Licitações,Equipamentos,Transferência,46186.52,Theta Sistemas,Rejeitado,Transação 103 - Alimentação,3,2025,Q1,Funcionário 8,CC3290,Alta,94772.79999999999,16758.34307692308,Tuesday,10,158,Muito Alto,0.976,76,955762.48,12575.82,12567.06,172.0,46186.52,25.0
TXN0104,2023-09-15,Financeiro,Equipamentos,Despesa,49816.73,Iota Materiais,Pendente,Transação 104 - Alimentação,9,2023,Q3,Funcionário 30,CC7078,Baixa,89588.21,17049.51875,Friday,37,694,Muito Alto,1.0,104,1679350.5,16147.6,14099.56,178.83,49816.73,1.0
TXN0105,2025-07-21,Tecnologia da Informação,Alimentação,Transferência,6344.99,Beta Serviços SA,Em Análise,Transação 105 - Consultoria,7,2025,Q3,Funcionário 27,CC5583,Alta,215659.94,9384.965,Monday,30,19,Alto,0.295,119,1688055.08,14185.34,13089.13,104.28,47957.4,706.0
TXN0106,2025-07-14,Infraestrutura,Manutenção,Receita,14777.14,Beta Serviços SA,Rejeitado,Transação 106 - Segurança,7,2025,Q3,Funcionário 42,CC6876,Alta,123839.77,17529.97636363636,Monday,29,26,Alto,0.726,96,1303588.45,13579.05,12247.72,114.92,47613.09,275.0
TXN0107,2024-09-18,Financeiro,Limpeza,Despesa,13541.39,Delta Suprimentos,Aprovado,Transação 107 - Material de Escritório,9,2024,Q3,Funcionário 22,CC4990,Alta,103129.6,17049.51875,Wednesday,38,325,Alto,0.667,104,1679350.5,16147.6,14099.56,178.83,49816.73,334.0
TXN0108,2025-03-08,Saúde,Manutenção,Transferência,1122.29,Delta Suprimentos,Pendente,Transação 108 - Combustível,3,2025,Q1,Funcionário 50,CC3417,Baixa,174655.07,11218.43571428572,Saturday,10,154,Médio,0.041,89,1288783.81,14480.72,12901.72,163.99,49438.54,960.0
TXN0109,2023-08-10,Tecnologia da Informação,Serviços,Transferência,43628.28,Epsilon Consultoria,Pendente,Transação 109 - Equipamentos,8,2023,Q3,Funcionário 43,CC1422,Alta,259288.22,13303.03166666667,Thursday,32,730,Muito Alto,0.953,119,1688055.08,14185.34,13089.13,104.28,47957.4,48.0
TXN0110,2023-08-23,Compras e Licitações,Consultoria,Receita,40549.31,Empresa Alpha Ltda,Pendente,Transação 110 - Capacitação,8,2023,Q3,Funcionário 4,CC3076,Baixa,135322.11,16029.4325,Wednesday,34,717,Muito Alto,0.928,76,955762.48,12575.82,12567.06,172.0,46186.52,73.0
TXN0111,2024-10-12,Financeiro,Limpeza,Receita,1793.37,Zeta Equipamentos,Aprovado,Transação 111 - Limpeza,10,2024,Q4,Funcionário 33,CC4629,Baixa,104922.97,20666.77125,Saturday,41,301,Médio,0.071,104,1679350.5,16147.6,14099.56,178.83,49816.73,930.0
TXN0112,2023-09-21,Saúde,Capacitação,Receita,11770.08,Empresa Alpha Ltda,Aprovado,Transação 112 - Limpeza,9,2023,Q3,Funcionário 26,CC7984,Baixa,186425.15,11470.431,Thursday,38,688,Alto,0.577,89,1288783.81,14480.72,12901.72,163.99,49438.54,424.0
TXN0113,2023-11-26,Infraestrutura,Equipamentos,Despesa,37058.06,Zeta Equipamentos,Pendente,Transação 113 - Equipamentos,11,2023,Q4,Funcionário 9,CC5505,Baixa,160897.83,15149.86642857143,Sunday,47,622,Muito Alto,0.907,96,1303588.45,13579.05,12247.72,114.92,47613.09,94.0
TXN0114,2025-05-17,Jurídico,Alimentação,Transferência,8270.51,Iota Materiais,Rejeitado,Transação 114 - Limpeza,5,2025,Q2,Funcionário 33,CC8048,Alta,127326.2,16725.45,Saturday,20,84,Alto,0.393,87,1277333.07,14681.99,13824.88,897.98,49781.72,608.0
TXN0115,2025-07-26,Saúde,Manutenção,Receita,12806.61,Theta Sistemas,Pendente,Transação 115 - Alimentação,7,2025,Q3,Funcionário 22,CC8430,Média,199231.76,19037.177,Saturday,30,14,Alto,0.627,89,1288783.81,14480.72,12901.72,163.99,49438.54,374.0
TXN0116,2024-10-06,Comunicação,Combustível,Transferência,1516.78,Epsilon Consultoria,Rejeitado,Transação 116 - Serviços,10,2024,Q4,Funcionário 44,CC8770,Alta,169930.35,10687.19375,Sunday,40,307,Médio,0.062,123,1947218.55,15831.05,12704.44,201.77,47767.92,939.0
TXN0117,2023-11-09,Financeiro,Combustível,Despesa,1489.13,Iota Materiais,Aprovado,Transação 117 - Consultoria,11,2023,Q4,Funcionário 36,CC6400,Baixa,106412.1,14880.26454545455,Thursday,45,639,Médio,0.06,104,1679350.5,16147.6,14099.56,178.83,49816.73,941.0
TXN0118,2023-12-11,Comunicação,Material de Escritório,Receita,20911.91,Kappa Serviços,Rejeitado,Transação 118 - Combustível,12,2023,Q4,Funcionário 7,CC9313,Alta,190842.26,16309.76,Monday,50,607,Muito Alto,0.77,123,1947218.55,15831.05,12704.44,201.77,47767.92,231.0
TXN0119,2024-01-13,Financeiro,Combustível,Transferência,7284.62,Zeta Equipamentos,Aprovado,Transação 119 - Capacitação,1,2024,Q1,Funcionário 37,CC4705,Média,113696.72,12835.38111111111,Saturday,2,574,Alto,0.341,104,1679350.5,16147.6,14099.56,178.83,49816.73,660.0
TXN0120,2025-03-04,Saúde,Material de Escritório,Transferência,9242.24,Epsilon Consultoria,Aprovado,Transação 120 - Serviços,3,2025,Q1,Funcionário 18,CC6062,Média,208474.0,11218.43571428572,Tuesday,10,158,Alto,0.434,89,1288783.81,14480.72,12901.72,163.99,49438.54,567.0
TXN0121,2024-08-01,Tecnologia da Informação,Consultoria,Transferência,2802.94,Eta Manutenção,Aprovado,Transação 121 - Serviços,8,2024,Q3,Funcionário 48,CC1502,Alta,262091.16,13303.03166666667,Thursday,31,373,Médio,0.126,119,1688055.08,14185.34,13089.13,104.28,47957.4,875.0
TXN0122,2025-02-01,Infraestrutura,Combustível,Despesa,5705.3,Zeta Equipamentos,Rejeitado,Transação 122 - Combustível,2,2025,Q1,Funcionário 50,CC2391,Alta,166603.13,7479.457777777778,Saturday,5,189,Alto,0.266,96,1303588.45,13579.05,12247.72,114.92,47613.09,735.0
TXN0123,2024-01-14,Recursos Humanos,Equipamentos,Receita,11341.09,Theta Sistemas,Em Análise,Transação 123 - Limpeza,1,2024,Q1,Funcionário 39,CC8242,Média,163996.51,8083.297272727273,Sunday,2,573,Alto,0.554,89,1279819.63,14380.0,11595.07,161.24,45740.14,447.0
TXN0124,2024-05-13,Financeiro,Combustível,Receita,11348.65,Beta Serviços SA,Rejeitado,Transação 124 - Consultoria,5,2024,Q2,Funcionário 32,CC9633,Baixa,125045.37,17804.095,Monday,20,453,Alto,0.555,104,1679350.5,16147.6,14099.56,178.83,49816.73,446.0
TXN0125,2024-06-18,Educação,Material de Escritório,Despesa,3385.72,Delta Suprimentos,Rejeitado,Transação 125 - Manutenção,6,2024,Q2,Funcionário 50,CC3248,Média,203857.99,16740.40444444444,Tuesday,25,417,Médio,0.152,115,1603181.3,13940.71,12800.29,373.99,47535.6,849.0
TXN0126,2024-05-30,Infraestrutura,Alimentação,Despesa,10399.3,Gamma Tecnologia,Em Análise,Transação 126 - Segurança,5,2024,Q2,Funcionário 46,CC4770,Baixa,177002.43,11567.41555555556,Thursday,22,436,Alto,0.504,96,1303588.45,13579.05,12247.72,114.92,47613.09,497.0
TXN0127,2025-03-02,Financeiro,Alimentação,Transferência,12112.38,Empresa Alpha Ltda,Em Análise,Transação 127 - Material de Escritório,3,2025,Q1,Funcionário 30,CC2275,Média,137157.75,18426.152,Sunday,9,160,Alto,0.597,104,1679350.5,16147.6,14099.56,178.83,49816.73,404.0
TXN0128,2025-03-19,Comunicação,Capacitação,Despesa,30802.99,Eta Manutenção,Aprovado,Transação 128 - Combustível,3,2025,Q1,Funcionário 11,CC8538,Baixa,221645.25,17115.49818181818,Wednesday,12,143,Muito Alto,0.845,123,1947218.55,15831.05,12704.44,201.77,47767.92,156.0
TXN0129,2024-08-12,Financeiro,Manutenção,Receita,6607.01,Kappa Serviços,Em Análise,Transação 129 - Segurança,8,2024,Q3,Funcionário 6,CC7484,Média,143764.76,15888.53666666667,Monday,33,362,Alto,0.303,104,1679350.5,16147.6,14099.56,178.83,49816.73,698.0
TXN0130,2024-07-20,Tecnologia da Informação,Equipamentos,Transferência,5062.72,Beta Serviços SA,Pendente,Transação 130 - Combustível,7,2024,Q3,Funcionário 23,CC3419,Alta,267153.88,9384.965,Saturday,29,385,Alto,0.228,119,1688055.08,14185.34,13089.13,104.28,47957.4,773.0
TXN0131,2023-11-21,Tecnologia da Informação,Consultoria,Despesa,3913.93,Beta Serviços SA,Pendente,Transação 131 - Limpeza,11,2023,Q4,Funcionário 30,CC8354,Baixa,271067.81,11970.14636363636,Tuesday,47,627,Médio,0.171,119,1688055.08,14185.34,13089.13,104.28,47957.4,830.0
TXN0132,2025-03-08,Educação,Combustível,Transferência,9565.94,Zeta Equipamentos,Pendente,Transação 132 - Limpeza,3,2025,Q1,Funcionário 5,CC8682,Média,213423.93,13323.42705882353,Saturday,10,154,Alto,0.449,115,1603181.3,13940.71,12800.29,373.99,47535.6,552.0
TXN0133,2025-05-15,Educação,Material de Escritório,Receita,40834.84,Iota Materiais,Aprovado,Transação 133 - Capacitação,5,2025,Q2,Funcionário 30,CC8404,Alta,254258.77,23040.83428571429,Thursday,20,86,Muito Alto,0.929,115,1603181.3,13940.71,12800.29,373.99,47535.6,72.0
TXN0134,2023-10-05,Financeiro,Equipamentos,Transferência,42426.35,Kappa Serviços,Em Análise,Transação 134 - Limpeza,10,2023,Q4,Funcionário 38,CC1672,Média,186191.11,20666.77125,Thursday,40,674,Muito Alto,0.947,104,1679350.5,16147.6,14099.56,178.83,49816.73,54.0
TXN0135,2025-03-15,Educação,Limpeza,Transferência,2904.77,Gamma Tecnologia,Aprovado,Transação 135 - Limpeza,3,2025,Q1,Funcionário 7,CC6626,Baixa,257163.54,13323.42705882353,Saturday,11,147,Médio,0.128,115,1603181.3,13940.71,12800.29,373.99,47535.6,873.0
TXN0136,2023-11-02,Recursos Humanos,Manutenção,Transferência,9727.29,Theta Sistemas,Em Análise,Transação 136 - Segurança,11,2023,Q4,Funcionário 34,CC3600,Média,173723.8,10889.885,Thursday,44,646,Alto,0.455,89,1279819.63,14380.0,11595.07,161.24,45740.14,546.0
TXN0137,2024-08-23,Jurídico,Consultoria,Despesa,22433.75,Zeta Equipamentos,Aprovado,Transação 137 - Combustível,8,2024,Q3,Funcionário 7,CC7333,Média,149759.95,16217.377,Friday,34,351,Muito Alto,0.782,87,1277333.07,14681.99,13824.88,897.98,49781.72,219.0
TXN0138,2024-04-22,Educação,Serviços,Receita,12788.34,Beta Serviços SA,Pendente,Transação 138 - Combustível,4,2024,Q2,Funcionário 20,CC7421,Alta,269951.88,8839.4,Monday,17,474,Alto,0.626,115,1603181.3,13940.71,12800.29,373.99,47535.6,375.0
TXN0139,2025-04-08,Planejamento,Segurança,Receita,14076.23,Zeta Equipamentos,Pendente,Transação 139 - Segurança,4,2025,Q2,Funcionário 6,CC7937,Baixa,299188.94,8639.89,Tuesday,15,123,Alto,0.688,102,1404744.54,13772.01,11714.36,472.66,45425.11,313.0
TXN0140,2024-08-12,Tecnologia da Informação,Manutenção,Receita,5502.71,Theta Sistemas,Pendente,Transação 140 - Manutenção,8,2024,Q3,Funcionário 9,CC3538,Alta,276570.52,13303.03166666667,Monday,33,362,Alto,0.254,119,1688055.08,14185.34,13089.13,104.28,47957.4,747.0
TXN0141,2024-06-05,Saúde,Segurança,Despesa,7664.58,Zeta Equipamentos,Pendente,Transação 141 - Consultoria,6,2024,Q2,Funcionário 25,CC3527,Alta,216138.58,14332.16333333333,Wednesday,23,430,Alto,0.361,89,1288783.81,14480.72,12901.72,163.99,49438.54,640.0
TXN0142,2024-02-09,Tecnologia da Informação,Limpeza,Despesa,11589.36,Eta Manutenção,Rejeitado,Transação 142 - Manutenção,2,2024,Q1,Funcionário 29,CC5668,Baixa,288159.88,8260.68090909091,Friday,6,547,Alto,0.567,119,1688055.08,14185.34,13089.13,104.28,47957.4,434.0
TXN0143,2024-11-09,Planejamento,Limpeza,Despesa,8056.77,Zeta Equipamentos,Em Análise,Transação 143 - Limpeza,11,2024,Q4,Funcionário 50,CC5616,Média,307245.71,16228.28625,Saturday,45,273,Alto,0.383,102,1404744.54,13772.01,11714.36,472.66,45425.11,618.0
TXN0144,2025-01-03,Tecnologia da Informação,Manutenção,Transferência,6338.05,Gamma Tecnologia,Rejeitado,Transação 144 - Material de Escritório,1,2025,Q1,Funcionário 42,CC8873,Média,294497.93,14862.3475,Friday,1,218,Alto,0.294,119,1688055.08,14185.34,13089.13,104.28,47957.4,707.0
TXN0145,2025-02-25,Saúde,Equipamentos,Receita,10699.87,Beta Serviços SA,Pendente,Transação 145 - Capacitação,2,2025,Q1,Funcionário 29,CC9410,Alta,226838.45,6692.002500000001,Tuesday,9,165,Alto,0.52,89,1288783.81,14480.72,12901.72,163.99,49438.54,481.0
TXN0146,2024-10-28,Compras e Licitações,Limpeza,Receita,14201.56,Empresa Alpha Ltda,Em Análise,Transação 146 - Material de Escritório,10,2024,Q4,Funcionário 26,CC9224,Média,149523.67,10030.68666666667,Monday,44,285,Alto,0.699,76,955762.48,12575.82,12567.06,172.0,46186.52,302.0
TXN0147,2024-04-05,Jurídico,Manutenção,Despesa,49753.64,Zeta Equipamentos,Aprovado,Transação 147 - Combustível,4,2024,Q2,Funcionário 10,CC3254,Alta,199513.59,20759.54555555556,Friday,14,491,Muito Alto,0.998,87,1277333.07,14681.99,13824.88,897.98,49781.72,3.0
TXN0148,2024-05-27,Tecnologia da Informação,Limpeza,Receita,36323.24,Kappa Serviços,Aprovado,Transação 148 - Equipamentos,5,2024,Q2,Funcionário 2,CC5193,Alta,330821.17,11803.27714285714,Monday,22,439,Muito Alto,0.901,119,1688055.08,14185.34,13089.13,104.28,47957.4,100.0
TXN0149,2024-01-08,Educação,Segurança,Receita,14109.37,Beta Serviços SA,Rejeitado,Transação 149 - Manutenção,1,2024,Q1,Funcionário 20,CC2996,Alta,284061.25,11694.29428571429,Monday,2,579,Alto,0.693,115,1603181.3,13940.71,12800.29,373.99,47535.6,308.0
TXN0150,2024-04-08,Educação,Limpeza,Despesa,33752.83,Beta Serviços SA,Em Análise,Transação 150 - Consultoria,4,2024,Q2,Funcionário 35,CC1269,Baixa,317814.08,8839.4,Monday,15,488,Muito Alto,0.868,115,1603181.3,13940.71,12800.29,373.99,47535.6,133.0
TXN0151,2025-01-16,Tecnologia da Informação,Capacitação,Receita,3704.88,Empresa Alpha Ltda,Rejeitado,Transação 151 - Manutenção,1,2025,Q1,Funcionário 37,CC7825,Alta,334526.05,14862.3475,Thursday,3,205,Médio,0.162,119,1688055.08,14185.34,13089.13,104.28,47957.4,839.0
TXN0152,2025-06-18,Jurídico,Equipamentos,Transferência,1375.65,Iota Materiais,Aprovado,Transação 152 - Alimentação,6,2025,Q2,Funcionário 31,CC1713,Baixa,200889.24,14805.58571428571,Wednesday,25,52,Médio,0.053,87,1277333.07,14681.99,13824.88,897.98,49781.72,948.0
TXN0153,2024-09-07,Recursos Humanos,Combustível,Despesa,16414.26,Zeta Equipamentos,Pendente,Transação 153 - Equipamentos,9,2024,Q3,Funcionário 50,CC6447,Alta,190138.06,19176.62777777778,Saturday,36,336,Muito Alto,0.745,89,1279819.63,14380.0,11595.07,161.24,45740.14,256.0
TXN0154,2023-09-22,Tecnologia da Informação,Limpeza,Transferência,29570.62,Theta Sistemas,Pendente,Transação 154 - Serviços,9,2023,Q3,Funcionário 5,CC8498,Alta,364096.67,20241.807,Friday,38,687,Muito Alto,0.831,119,1688055.08,14185.34,13089.13,104.28,47957.4,170.0
TXN0155,2024-06-03,Compras e Licitações,Material de Escritório,Receita,752.71,Epsilon Consultoria,Em Análise,Transação 155 - Segurança,6,2024,Q2,Funcionário 31,CC5150,Alta,150276.38,4538.056,Monday,23,432,Baixo,0.027,76,955762.48,12575.82,12567.06,172.0,46186.52,974.0
TXN0156,2025-05-31,Recursos Humanos,Combustível,Receita,4363.05,Beta Serviços SA,Rejeitado,Transação 156 - Alimentação,5,2025,Q2,Funcionário 26,CC8204,Média,194501.11,11092.6975,Saturday,22,70,Médio,0.195,89,1279819.63,14380.0,11595.07,161.24,45740.14,806.0
TXN0157,2024-07-20,Infraestrutura,Combustível,Transferência,7493.43,Epsilon Consultoria,Aprovado,Transação 157 - Alimentação,7,2024,Q3,Funcionário 6,CC8055,Baixa,184495.86,17529.97636363636,Saturday,29,385,Alto,0.35,96,1303588.45,13579.05,12247.72,114.92,47613.09,651.0
TXN0158,2024-02-08,Financeiro,Equipamentos,Receita,4477.12,Epsilon Consultoria,Rejeitado,Transação 158 - Limpeza,2,2024,Q1,Funcionário 39,CC7981,Alta,190668.23,17168.36125,Thursday,6,548,Médio,0.203,104,1679350.5,16147.6,14099.56,178.83,49816.73,798.0
TXN0159,2025-07-14,Recursos Humanos,Combustível,Transferência,20819.61,Eta Manutenção,Rejeitado,Transação 159 - Material de Escritório,7,2025,Q3,Funcionário 5,CC7655,Média,215320.72,16407.82818181818,Monday,29,26,Muito Alto,0.768,89,1279819.63,14380.0,11595.07,161.24,45740.14,233.0
TXN0160,2025-01-14,Recursos Humanos,Serviços,Transferência,10223.22,Theta Sistemas,Aprovado,Transação 160 - Serviços,1,2025,Q1,Funcionário 5,CC4866,Baixa,225543.94,8083.297272727273,Tuesday,3,207,Alto,0.488,89,1279819.63,14380.0,11595.07,161.24,45740.14,513.0
TXN0161,2024-08-17,Educação,Material de Escritório,Transferência,22228.45,Gamma Tecnologia,Em Análise,Transação 161 - Combustível,8,2024,Q3,Funcionário 24,CC8273,Alta,340042.53,17965.6,Saturday,33,357,Muito Alto,0.78,115,1603181.3,13940.71,12800.29,373.99,47535.6,221.0
TXN0162,2025-03-17,Comunicação,Combustível,Transferência,7988.95,Epsilon Consultoria,Pendente,Transação 162 - Equipamentos,3,2025,Q1,Funcionário 2,CC4048,Média,229634.2,17115.49818181818,Monday,12,145,Alto,0.379,123,1947218.55,15831.05,12704.44,201.77,47767.92,622.0
TXN0163,2025-01-19,Financeiro,Capacitação,Receita,46109.41,Theta Sistemas,Pendente,Transação 163 - Consultoria,1,2025,Q1,Funcionário 19,CC9047,Alta,236777.64,12835.38111111111,Sunday,3,202,Muito Alto,0.974,104,1679350.5,16147.6,14099.56,178.83,49816.73,27.0
TXN0164,2023-12-11,Infraestrutura,Serviços,Transferência,12807.11,Theta Sistemas,Aprovado,Transação 164 - Combustível,12,2023,Q4,Funcionário 43,CC6692,Baixa,197302.97,16029.65,Monday,50,607,Alto,0.628,96,1303588.45,13579.05,12247.72,114.92,47613.09,373.0
TXN0165,2023-10-13,Planejamento,Serviços,Transferência,8178.35,Gamma Tecnologia,Rejeitado,Transação 165 - Segurança,10,2023,Q4,Funcionário 15,CC2988,Alta,315424.06,8095.058,Friday,41,666,Alto,0.39,102,1404744.54,13772.01,11714.36,472.66,45425.11,611.0
TXN0166,2023-12-28,Recursos Humanos,Combustível,Transferência,11876.56,Kappa Serviços,Rejeitado,Transação 166 - Limpeza,12,2023,Q4,Funcionário 36,CC3126,Baixa,237420.5,24668.583,Thursday,52,590,Alto,0.581,89,1279819.63,14380.0,11595.07,161.24,45740.14,420.0
TXN0167,2023-11-04,Infraestrutura,Segurança,Receita,4708.43,Eta Manutenção,Aprovado,Transação 167 - Serviços,11,2023,Q4,Funcionário 21,CC2215,Média,202011.4,15149.86642857143,Saturday,44,644,Médio,0.214,96,1303588.45,13579.05,12247.72,114.92,47613.09,787.0
